Artist,Song Title,sadness,joy,fear,disgust,anger
avicii,Friend of Mine,0.194528,0.10014,0.400606,0.097862,0.448143
avicii,Lonely Together,0.55672,0.017395,0.493475,0.068456,0.203281
avicii,So Much Better (Avicii Remix),0.668734,0.079005,0.272725,0.044417,0.15748
avicii,What Would I Change It To,0.116642,0.534208,0.370106,0.019245,0.066675
avicii,Without You,0.524426,0.023399,0.628528,0.030519,0.044753
avicii,You Be Love,0.220075,0.433294,0.133172,0.053302,0.13309
